recall,precision
1.000000000000000000e+00,1.717451523545706349e-01
1.000000000000000000e+00,1.718046414963630142e-01
1.000000000000000000e+00,1.718641718641718552e-01
1.000000000000000000e+00,1.719237435008665604e-01
1.000000000000000000e+00,1.719833564493758737e-01
1.000000000000000000e+00,1.720430107526881858e-01
1.000000000000000000e+00,1.721027064538514784e-01
1.000000000000000000e+00,1.721624435959736299e-01
1.000000000000000000e+00,1.722222222222222210e-01
1.000000000000000000e+00,1.722820423758249508e-01
1.000000000000000000e+00,1.723419041000694985e-01
1.000000000000000000e+00,1.724018074383038002e-01
1.000000000000000000e+00,1.724617524339360219e-01
1.000000000000000000e+00,1.725217391304347814e-01
1.000000000000000000e+00,1.725817675713291477e-01
1.000000000000000000e+00,1.726418378002088361e-01
1.000000000000000000e+00,1.727019498607242354e-01
1.000000000000000000e+00,1.727621037965865469e-01
1.000000000000000000e+00,1.728222996515679510e-01
1.000000000000000000e+00,1.728825374695015793e-01
1.000000000000000000e+00,1.729428172942817366e-01
1.000000000000000000e+00,1.730031391698639565e-01
1.000000000000000000e+00,1.730635031402651680e-01
1.000000000000000000e+00,1.731239092495636955e-01
1.000000000000000000e+00,1.731843575418994530e-01
1.000000000000000000e+00,1.732448480614739716e-01
1.000000000000000000e+00,1.733053808525506501e-01
1.000000000000000000e+00,1.733659559594547261e-01
1.000000000000000000e+00,1.734265734265734160e-01
1.000000000000000000e+00,1.734872332983560805e-01
1.000000000000000000e+00,1.735479356193141975e-01
1.000000000000000000e+00,1.736086804340216949e-01
1.000000000000000000e+00,1.736694677871148396e-01
1.000000000000000000e+00,1.737302977232924595e-01
1.000000000000000000e+00,1.737911702873160547e-01
1.000000000000000000e+00,1.738520855240098251e-01
1.000000000000000000e+00,1.739130434782608647e-01
1.000000000000000000e+00,1.739740441950193006e-01
1.000000000000000000e+00,1.740350877192982371e-01
1.000000000000000000e+00,1.740961740961740889e-01
1.000000000000000000e+00,1.741573033707865259e-01
1.000000000000000000e+00,1.742184755883386116e-01
1.000000000000000000e+00,1.742796907940969697e-01
1.000000000000000000e+00,1.743409490333919232e-01
1.000000000000000000e+00,1.744022503516174383e-01
1.000000000000000000e+00,1.744635947942314580e-01
1.000000000000000000e+00,1.745249824067558186e-01
1.000000000000000000e+00,1.745864132347764996e-01
1.000000000000000000e+00,1.746478873239436513e-01
1.000000000000000000e+00,1.747094047199718170e-01
1.000000000000000000e+00,1.747709654686398772e-01
1.000000000000000000e+00,1.748325696157913278e-01
1.000000000000000000e+00,1.748942172073342793e-01
1.000000000000000000e+00,1.749559082892416240e-01
1.000000000000000000e+00,1.750176429075511741e-01
1.000000000000000000e+00,1.750794211083656904e-01
1.000000000000000000e+00,1.751412429378531033e-01
1.000000000000000000e+00,1.752031084422465690e-01
1.000000000000000000e+00,1.752650176678445249e-01
1.000000000000000000e+00,1.753269706610109668e-01
1.000000000000000000e+00,1.753889674681753941e-01
1.000000000000000000e+00,1.754510081358330309e-01
1.000000000000000000e+00,1.755130927105449379e-01
1.000000000000000000e+00,1.755752212389380396e-01
1.000000000000000000e+00,1.756373937677053743e-01
1.000000000000000000e+00,1.756996103436060941e-01
1.000000000000000000e+00,1.757618710134656315e-01
1.000000000000000000e+00,1.758241758241758379e-01
1.000000000000000000e+00,1.758865248226950395e-01
1.000000000000000000e+00,1.759489180560482313e-01
1.000000000000000000e+00,1.760113555713271882e-01
1.000000000000000000e+00,1.760738374156904373e-01
1.000000000000000000e+00,1.761363636363636465e-01
1.000000000000000000e+00,1.761989342806394299e-01
1.000000000000000000e+00,1.762615493958777646e-01
1.000000000000000000e+00,1.763242090295058795e-01
1.000000000000000000e+00,1.763869132290185049e-01
1.000000000000000000e+00,1.764496620419779560e-01
1.000000000000000000e+00,1.765124555160142439e-01
1.000000000000000000e+00,1.765752936988252142e-01
1.000000000000000000e+00,1.766381766381766305e-01
1.000000000000000000e+00,1.767011043819023963e-01
1.000000000000000000e+00,1.767640769779044996e-01
1.000000000000000000e+00,1.768270944741532902e-01
1.000000000000000000e+00,1.768901569186875911e-01
1.000000000000000000e+00,1.769532643596146981e-01
1.000000000000000000e+00,1.770164168451106301e-01
1.000000000000000000e+00,1.770796144234202119e-01
1.000000000000000000e+00,1.771428571428571297e-01
1.000000000000000000e+00,1.772061450518042092e-01
1.000000000000000000e+00,1.772694781987133594e-01
1.000000000000000000e+00,1.773328566321058231e-01
1.000000000000000000e+00,1.773962804005722593e-01
1.000000000000000000e+00,1.774597495527727997e-01
1.000000000000000000e+00,1.775232641374373532e-01
1.000000000000000000e+00,1.775868242033655509e-01
1.000000000000000000e+00,1.776504297994269399e-01
1.000000000000000000e+00,1.777140809745610950e-01
1.000000000000000000e+00,1.777777777777777846e-01
1.000000000000000000e+00,1.778415202581570542e-01
1.000000000000000000e+00,1.779053084648493654e-01
1.000000000000000000e+00,1.779691424470757066e-01
1.000000000000000000e+00,1.780330222541277874e-01
1.000000000000000000e+00,1.780969479353680385e-01
1.000000000000000000e+00,1.781609195402298895e-01
1.000000000000000000e+00,1.782249371182177411e-01
1.000000000000000000e+00,1.782890007189072701e-01
1.000000000000000000e+00,1.783531103919453464e-01
1.000000000000000000e+00,1.784172661870503662e-01
1.000000000000000000e+00,1.784814681540122239e-01
1.000000000000000000e+00,1.785457163426925897e-01
1.000000000000000000e+00,1.786100108030248546e-01
1.000000000000000000e+00,1.786743515850144071e-01
1.000000000000000000e+00,1.787387387387387450e-01
1.000000000000000000e+00,1.788031723143475027e-01
1.000000000000000000e+00,1.788676523620627568e-01
1.000000000000000000e+00,1.789321789321789424e-01
1.000000000000000000e+00,1.789967520750631591e-01
1.000000000000000000e+00,1.790613718411552258e-01
1.000000000000000000e+00,1.791260382809678475e-01
1.000000000000000000e+00,1.791907514450866989e-01
1.000000000000000000e+00,1.792555113841705905e-01
1.000000000000000000e+00,1.793203181489515519e-01
1.000000000000000000e+00,1.793851717902350817e-01
1.000000000000000000e+00,1.794500723589001479e-01
1.000000000000000000e+00,1.795150199058993812e-01
1.000000000000000000e+00,1.795800144822592426e-01
1.000000000000000000e+00,1.796450561390800504e-01
1.000000000000000000e+00,1.797101449275362306e-01
1.000000000000000000e+00,1.797752808988763995e-01
1.000000000000000000e+00,1.798404641044235031e-01
1.000000000000000000e+00,1.799056945955748998e-01
1.000000000000000000e+00,1.799709724238026110e-01
1.000000000000000000e+00,1.800362976406533477e-01
1.000000000000000000e+00,1.801016702977487338e-01
1.000000000000000000e+00,1.801670904467853329e-01
1.000000000000000000e+00,1.802325581395348708e-01
1.000000000000000000e+00,1.802980734278444297e-01
1.000000000000000000e+00,1.803636363636363649e-01
1.000000000000000000e+00,1.804292469989086933e-01
1.000000000000000000e+00,1.804949053857350938e-01
1.000000000000000000e+00,1.805606115762650177e-01
1.000000000000000000e+00,1.806263656227239667e-01
1.000000000000000000e+00,1.806921675774134928e-01
1.000000000000000000e+00,1.807580174927113648e-01
1.000000000000000000e+00,1.808239154210718180e-01
1.000000000000000000e+00,1.808898614150255268e-01
1.000000000000000000e+00,1.809558555271798541e-01
1.000000000000000000e+00,1.810218978102189902e-01
1.000000000000000000e+00,1.810879883169039806e-01
1.000000000000000000e+00,1.811541271000730591e-01
1.000000000000000000e+00,1.812203142126415922e-01
1.000000000000000000e+00,1.812865497076023291e-01
1.000000000000000000e+00,1.813528336380255956e-01
1.000000000000000000e+00,1.814191660570592668e-01
1.000000000000000000e+00,1.814855470179290164e-01
1.000000000000000000e+00,1.815519765739385116e-01
1.000000000000000000e+00,1.816184547784694125e-01
1.000000000000000000e+00,1.816849816849816779e-01
1.000000000000000000e+00,1.817515573470135648e-01
1.000000000000000000e+00,1.818181818181818232e-01
1.000000000000000000e+00,1.818848551521818901e-01
1.000000000000000000e+00,1.819515774027879729e-01
1.000000000000000000e+00,1.820183486238532156e-01
1.000000000000000000e+00,1.820851688693098380e-01
1.000000000000000000e+00,1.821520381931693022e-01
1.000000000000000000e+00,1.822189566495224233e-01
1.000000000000000000e+00,1.822859242925395085e-01
1.000000000000000000e+00,1.823529411764705788e-01
1.000000000000000000e+00,1.824200073556454527e-01
1.000000000000000000e+00,1.824871228844738846e-01
1.000000000000000000e+00,1.825542878174457040e-01
1.000000000000000000e+00,1.826215022091310647e-01
1.000000000000000000e+00,1.826887661141804731e-01
1.000000000000000000e+00,1.827560795873249821e-01
1.000000000000000000e+00,1.828234426833763304e-01
1.000000000000000000e+00,1.828908554572271361e-01
1.000000000000000000e+00,1.829583179638509804e-01
1.000000000000000000e+00,1.830258302583025742e-01
1.000000000000000000e+00,1.830933923957179799e-01
1.000000000000000000e+00,1.831610044313146113e-01
1.000000000000000000e+00,1.832286664203915671e-01
1.000000000000000000e+00,1.832963784183296307e-01
1.000000000000000000e+00,1.833641404805914921e-01
1.000000000000000000e+00,1.834319526627218866e-01
1.000000000000000000e+00,1.834998150203477618e-01
1.000000000000000000e+00,1.835677276091783883e-01
1.000000000000000000e+00,1.836356904850055538e-01
1.000000000000000000e+00,1.837037037037037024e-01
1.000000000000000000e+00,1.837717673212300729e-01
1.000000000000000000e+00,1.838398813936249210e-01
1.000000000000000000e+00,1.839080459770114917e-01
1.000000000000000000e+00,1.839762611275964355e-01
1.000000000000000000e+00,1.840445269016697527e-01
1.000000000000000000e+00,1.841128433556050437e-01
1.000000000000000000e+00,1.841812105458596471e-01
1.000000000000000000e+00,1.842496285289747515e-01
1.000000000000000000e+00,1.843180973615756169e-01
1.000000000000000000e+00,1.843866171003717414e-01
1.000000000000000000e+00,1.844551878021569447e-01
1.000000000000000000e+00,1.845238095238095344e-01
1.000000000000000000e+00,1.845924823222925282e-01
1.000000000000000000e+00,1.846612062546537647e-01
1.000000000000000000e+00,1.847299813780260702e-01
1.000000000000000000e+00,1.847988077496274251e-01
1.000000000000000000e+00,1.848676854267610747e-01
1.000000000000000000e+00,1.849366144668158074e-01
1.000000000000000000e+00,1.850055949272659539e-01
1.000000000000000000e+00,1.850746268656716376e-01
1.000000000000000000e+00,1.851437103396789963e-01
1.000000000000000000e+00,1.852128454070201546e-01
1.000000000000000000e+00,1.852820321255136404e-01
1.000000000000000000e+00,1.853512705530642735e-01
1.000000000000000000e+00,1.854205607476635542e-01
1.000000000000000000e+00,1.854899027673896916e-01
1.000000000000000000e+00,1.855592966704077695e-01
1.000000000000000000e+00,1.856287425149700521e-01
1.000000000000000000e+00,1.856982403594159559e-01
1.000000000000000000e+00,1.857677902621722721e-01
1.000000000000000000e+00,1.858373922817534718e-01
1.000000000000000000e+00,1.859070464767616226e-01
1.000000000000000000e+00,1.859767529058867774e-01
1.000000000000000000e+00,1.860465116279069742e-01
1.000000000000000000e+00,1.861163227016885691e-01
1.000000000000000000e+00,1.861861861861861811e-01
1.000000000000000000e+00,1.862561021404431083e-01
1.000000000000000000e+00,1.863260706235912723e-01
1.000000000000000000e+00,1.863960916948515512e-01
1.000000000000000000e+00,1.864661654135338353e-01
1.000000000000000000e+00,1.865362918390372216e-01
1.000000000000000000e+00,1.866064710308502628e-01
1.000000000000000000e+00,1.866767030485509959e-01
1.000000000000000000e+00,1.867469879518072196e-01
1.000000000000000000e+00,1.868173258003766601e-01
1.000000000000000000e+00,1.868877166541070001e-01
1.000000000000000000e+00,1.869581605729362939e-01
1.000000000000000000e+00,1.870286576168929127e-01
1.000000000000000000e+00,1.870992078460958219e-01
1.000000000000000000e+00,1.871698113207547198e-01
1.000000000000000000e+00,1.872404681011702599e-01
1.000000000000000000e+00,1.873111782477341336e-01
1.000000000000000000e+00,1.873819418209293486e-01
1.000000000000000000e+00,1.874527588813303114e-01
1.000000000000000000e+00,1.875236294896030220e-01
1.000000000000000000e+00,1.875945537065052959e-01
1.000000000000000000e+00,1.876655315928868750e-01
1.000000000000000000e+00,1.877365632096896220e-01
1.000000000000000000e+00,1.878076486179477422e-01
1.000000000000000000e+00,1.878787878787878673e-01
1.000000000000000000e+00,1.879499810534293325e-01
1.000000000000000000e+00,1.880212282031842319e-01
1.000000000000000000e+00,1.880925293894577244e-01
1.000000000000000000e+00,1.881638846737481163e-01
1.000000000000000000e+00,1.882352941176470562e-01
1.000000000000000000e+00,1.883067577828397843e-01
1.000000000000000000e+00,1.883782757311052158e-01
1.000000000000000000e+00,1.884498480243161078e-01
1.000000000000000000e+00,1.885214747244393640e-01
1.000000000000000000e+00,1.885931558935361185e-01
1.000000000000000000e+00,1.886648915937618742e-01
1.000000000000000000e+00,1.887366818873668084e-01
1.000000000000000000e+00,1.888085268366958558e-01
1.000000000000000000e+00,1.888804265041888752e-01
1.000000000000000000e+00,1.889523809523809550e-01
1.000000000000000000e+00,1.890243902439024404e-01
1.000000000000000000e+00,1.890964544414792115e-01
1.000000000000000000e+00,1.891685736079328772e-01
1.000000000000000000e+00,1.892407478061808590e-01
1.000000000000000000e+00,1.893129770992366401e-01
1.000000000000000000e+00,1.893852615502100156e-01
1.000000000000000000e+00,1.894576012223070927e-01
1.000000000000000000e+00,1.895299961788307341e-01
1.000000000000000000e+00,1.896024464831804202e-01
1.000000000000000000e+00,1.896749521988527754e-01
1.000000000000000000e+00,1.897475133894414578e-01
1.000000000000000000e+00,1.898201301186375756e-01
1.000000000000000000e+00,1.898928024502297141e-01
1.000000000000000000e+00,1.899655304481041862e-01
1.000000000000000000e+00,1.900383141762451988e-01
1.000000000000000000e+00,1.901111536987351580e-01
1.000000000000000000e+00,1.901840490797546135e-01
1.000000000000000000e+00,1.902570003835826751e-01
1.000000000000000000e+00,1.903300076745970959e-01
1.000000000000000000e+00,1.904030710172744667e-01
1.000000000000000000e+00,1.904761904761904656e-01
1.000000000000000000e+00,1.905493661160199692e-01
1.000000000000000000e+00,1.906225980015372745e-01
1.000000000000000000e+00,1.906958861976162933e-01
1.000000000000000000e+00,1.907692307692307743e-01
1.000000000000000000e+00,1.908426317814544138e-01
1.000000000000000000e+00,1.909160892994611336e-01
1.000000000000000000e+00,1.909896033885252198e-01
1.000000000000000000e+00,1.910631741140215722e-01
1.000000000000000000e+00,1.911368015414258159e-01
1.000000000000000000e+00,1.912104857363145782e-01
1.000000000000000000e+00,1.912842267643656002e-01
1.000000000000000000e+00,1.913580246913580141e-01
1.000000000000000000e+00,1.914318795831725095e-01
1.000000000000000000e+00,1.915057915057915006e-01
1.000000000000000000e+00,1.915797605252993474e-01
1.000000000000000000e+00,1.916537867078825230e-01
1.000000000000000000e+00,1.917278701198299184e-01
1.000000000000000000e+00,1.918020108275328706e-01
1.000000000000000000e+00,1.918762088974854951e-01
1.000000000000000000e+00,1.919504643962848256e-01
1.000000000000000000e+00,1.920247773906310629e-01
1.000000000000000000e+00,1.920991479473276586e-01
1.000000000000000000e+00,1.921735761332816761e-01
1.000000000000000000e+00,1.922480620155038733e-01
1.000000000000000000e+00,1.923226056611089529e-01
1.000000000000000000e+00,1.923972071373157566e-01
1.000000000000000000e+00,1.924718665114474314e-01
1.000000000000000000e+00,1.925465838509316796e-01
1.000000000000000000e+00,1.926213592233009808e-01
1.000000000000000000e+00,1.926961926961927030e-01
1.000000000000000000e+00,1.927710843373494076e-01
1.000000000000000000e+00,1.928460342146189610e-01
1.000000000000000000e+00,1.929210423959548948e-01
1.000000000000000000e+00,1.929961089494163506e-01
1.000000000000000000e+00,1.930712339431685520e-01
1.000000000000000000e+00,1.931464174454828597e-01
1.000000000000000000e+00,1.932216595247370494e-01
1.000000000000000000e+00,1.932969602494154227e-01
1.000000000000000000e+00,1.933723196881091677e-01
1.000000000000000000e+00,1.934477379095163874e-01
1.000000000000000000e+00,1.935232149824424597e-01
1.000000000000000000e+00,1.935987509758001490e-01
1.000000000000000000e+00,1.936743459586099114e-01
1.000000000000000000e+00,1.937500000000000056e-01
1.000000000000000000e+00,1.938257131692067148e-01
1.000000000000000000e+00,1.939014855355746803e-01
1.000000000000000000e+00,1.939773171685569009e-01
1.000000000000000000e+00,1.940532081377151774e-01
1.000000000000000000e+00,1.941291585127201680e-01
1.000000000000000000e+00,1.942051683633516102e-01
1.000000000000000000e+00,1.942812377594986262e-01
1.000000000000000000e+00,1.943573667711598618e-01
1.000000000000000000e+00,1.944335554684437362e-01
1.000000000000000000e+00,1.945098039215686359e-01
1.000000000000000000e+00,1.945861122008630817e-01
1.000000000000000000e+00,1.946624803767660894e-01
1.000000000000000000e+00,1.947389085198272529e-01
1.000000000000000000e+00,1.948153967007069942e-01
1.000000000000000000e+00,1.948919449901768131e-01
1.000000000000000000e+00,1.949685534591195091e-01
1.000000000000000000e+00,1.950452221785292928e-01
1.000000000000000000e+00,1.951219512195122019e-01
1.000000000000000000e+00,1.951987406532861014e-01
1.000000000000000000e+00,1.952755905511810997e-01
1.000000000000000000e+00,1.953525009846396321e-01
1.000000000000000000e+00,1.954294720252167106e-01
1.000000000000000000e+00,1.955065037445802012e-01
1.000000000000000000e+00,1.955835962145110463e-01
1.000000000000000000e+00,1.956607495069033475e-01
1.000000000000000000e+00,1.957379636937648104e-01
1.000000000000000000e+00,1.958152388472167438e-01
1.000000000000000000e+00,1.958925750394944765e-01
1.000000000000000000e+00,1.959699723429474405e-01
1.000000000000000000e+00,1.960474308300395319e-01
1.000000000000000000e+00,1.961249505733491383e-01
1.000000000000000000e+00,1.962025316455696111e-01
1.000000000000000000e+00,1.962801741195092931e-01
1.000000000000000000e+00,1.963578780680918512e-01
1.000000000000000000e+00,1.964356435643564436e-01
1.000000000000000000e+00,1.965134706814579968e-01
1.000000000000000000e+00,1.965913594926674557e-01
1.000000000000000000e+00,1.966693100713719222e-01
1.000000000000000000e+00,1.967473224910749607e-01
1.000000000000000000e+00,1.968253968253968200e-01
1.000000000000000000e+00,1.969035331480746276e-01
1.000000000000000000e+00,1.969817315329626672e-01
1.000000000000000000e+00,1.970599920540325733e-01
1.000000000000000000e+00,1.971383147853736084e-01
1.000000000000000000e+00,1.972166998011928296e-01
1.000000000000000000e+00,1.972951471758154218e-01
1.000000000000000000e+00,1.973736569836848365e-01
1.000000000000000000e+00,1.974522292993630690e-01
1.000000000000000000e+00,1.975308641975308532e-01
1.000000000000000000e+00,1.976095617529880499e-01
1.000000000000000000e+00,1.976883220406536468e-01
1.000000000000000000e+00,1.977671451355661747e-01
1.000000000000000000e+00,1.978460311128839300e-01
1.000000000000000000e+00,1.979249800478850851e-01
1.000000000000000000e+00,1.980039920159680777e-01
1.000000000000000000e+00,1.980830670926517489e-01
1.000000000000000000e+00,1.981622053535757044e-01
1.000000000000000000e+00,1.982414068745003977e-01
1.000000000000000000e+00,1.983206717313074907e-01
1.000000000000000000e+00,1.983999999999999930e-01
1.000000000000000000e+00,1.984793917567026778e-01
1.000000000000000000e+00,1.985588470776621373e-01
1.000000000000000000e+00,1.986383660392470885e-01
1.000000000000000000e+00,1.987179487179487059e-01
1.000000000000000000e+00,1.987975951903807603e-01
1.000000000000000000e+00,1.988773055332798689e-01
1.000000000000000000e+00,1.989570798235058280e-01
1.000000000000000000e+00,1.990369181380417241e-01
1.000000000000000000e+00,1.991168205539943781e-01
1.000000000000000000e+00,1.991967871485943731e-01
1.000000000000000000e+00,1.992768179991964705e-01
1.000000000000000000e+00,1.993569131832797492e-01
1.000000000000000000e+00,1.994370727784479380e-01
1.000000000000000000e+00,1.995172968624296106e-01
1.000000000000000000e+00,1.995975855130784626e-01
1.000000000000000000e+00,1.996779388083735896e-01
1.000000000000000000e+00,1.997583568264196530e-01
1.000000000000000000e+00,1.998388396454472138e-01
1.000000000000000000e+00,1.999193873438129820e-01
1.000000000000000000e+00,2.000000000000000111e-01
1.000000000000000000e+00,2.000806776926180031e-01
1.000000000000000000e+00,2.001614205004035585e-01
1.000000000000000000e+00,2.002422285022204262e-01
1.000000000000000000e+00,2.003231017770597810e-01
1.000000000000000000e+00,2.004040404040404177e-01
1.000000000000000000e+00,2.004850444624090566e-01
1.000000000000000000e+00,2.005661140315406488e-01
1.000000000000000000e+00,2.006472491909385147e-01
1.000000000000000000e+00,2.007284500202347333e-01
1.000000000000000000e+00,2.008097165991902799e-01
1.000000000000000000e+00,2.008910490076954158e-01
1.000000000000000000e+00,2.009724473257698540e-01
1.000000000000000000e+00,2.010539116335630372e-01
1.000000000000000000e+00,2.011354420113544150e-01
1.000000000000000000e+00,2.012170385395537497e-01
1.000000000000000000e+00,2.012987012987013102e-01
1.000000000000000000e+00,2.013804303694681219e-01
1.000000000000000000e+00,2.014622258326563831e-01
1.000000000000000000e+00,2.015440877691995203e-01
1.000000000000000000e+00,2.016260162601626049e-01
1.000000000000000000e+00,2.017080113867425750e-01
1.000000000000000000e+00,2.017900732302685129e-01
1.000000000000000000e+00,2.018722018722018674e-01
1.000000000000000000e+00,2.019543973941368142e-01
1.000000000000000000e+00,2.020366598778003953e-01
1.000000000000000000e+00,2.021189894050529623e-01
1.000000000000000000e+00,2.022013860578882882e-01
1.000000000000000000e+00,2.022838499184339278e-01
1.000000000000000000e+00,2.023663810689514397e-01
1.000000000000000000e+00,2.024489795918367474e-01
1.000000000000000000e+00,2.025316455696202500e-01
1.000000000000000000e+00,2.026143790849673221e-01
1.000000000000000000e+00,2.026971802206783690e-01
1.000000000000000000e+00,2.027800490596892991e-01
1.000000000000000000e+00,2.028629856850715785e-01
1.000000000000000000e+00,2.029459901800327315e-01
1.000000000000000000e+00,2.030290626279165067e-01
1.000000000000000000e+00,2.031122031122030991e-01
1.000000000000000000e+00,2.031954117165096219e-01
1.000000000000000000e+00,2.032786885245901620e-01
1.000000000000000000e+00,2.033620336203361967e-01
1.000000000000000000e+00,2.034454470877768706e-01
1.000000000000000000e+00,2.035289290110791904e-01
1.000000000000000000e+00,2.036124794745484412e-01
1.000000000000000000e+00,2.036960985626283249e-01
1.000000000000000000e+00,2.037797863599014048e-01
1.000000000000000000e+00,2.038635429510891883e-01
1.000000000000000000e+00,2.039473684210526272e-01
1.000000000000000000e+00,2.040312628547922558e-01
1.000000000000000000e+00,2.041152263374485520e-01
1.000000000000000000e+00,2.041992589543021874e-01
1.000000000000000000e+00,2.042833607907743043e-01
1.000000000000000000e+00,2.043675319324268769e-01
1.000000000000000000e+00,2.044517724649629054e-01
1.000000000000000000e+00,2.045360824742268047e-01
1.000000000000000000e+00,2.046204620462046264e-01
1.000000000000000000e+00,2.047049112670243365e-01
1.000000000000000000e+00,2.047894302229562313e-01
1.000000000000000000e+00,2.048740190004130490e-01
1.000000000000000000e+00,2.049586776859504134e-01
1.000000000000000000e+00,2.050434063662670559e-01
1.000000000000000000e+00,2.051282051282051211e-01
1.000000000000000000e+00,2.052130740587505275e-01
1.000000000000000000e+00,2.052980132450331063e-01
1.000000000000000000e+00,2.053830227743271286e-01
1.000000000000000000e+00,2.054681027340513610e-01
1.000000000000000000e+00,2.055532532117695932e-01
1.000000000000000000e+00,2.056384742951907207e-01
1.000000000000000000e+00,2.057237660721692174e-01
1.000000000000000000e+00,2.058091286307053847e-01
1.000000000000000000e+00,2.058945620589456293e-01
1.000000000000000000e+00,2.059800664451827135e-01
1.000000000000000000e+00,2.060656418778562537e-01
1.000000000000000000e+00,2.061512884455527772e-01
1.000000000000000000e+00,2.062370062370062485e-01
1.000000000000000000e+00,2.063227953410981808e-01
1.000000000000000000e+00,2.064086558468581079e-01
1.000000000000000000e+00,2.064945878434637783e-01
1.000000000000000000e+00,2.065805914202415716e-01
1.000000000000000000e+00,2.066666666666666652e-01
1.000000000000000000e+00,2.067528136723634780e-01
1.000000000000000000e+00,2.068390325271059205e-01
1.000000000000000000e+00,2.069253233208177001e-01
1.000000000000000000e+00,2.070116861435726263e-01
1.000000000000000000e+00,2.070981210855949994e-01
1.000000000000000000e+00,2.071846282372598047e-01
1.000000000000000000e+00,2.072712076890931843e-01
1.000000000000000000e+00,2.073578595317725759e-01
1.000000000000000000e+00,2.074445838561271571e-01
1.000000000000000000e+00,2.075313807531380672e-01
1.000000000000000000e+00,2.076182503139388791e-01
1.000000000000000000e+00,2.077051926298157380e-01
1.000000000000000000e+00,2.077922077922078059e-01
1.000000000000000000e+00,2.078792958927074552e-01
1.000000000000000000e+00,2.079664570230607967e-01
1.000000000000000000e+00,2.080536912751677903e-01
1.000000000000000000e+00,2.081409987410826612e-01
1.000000000000000000e+00,2.082283795130142612e-01
1.000000000000000000e+00,2.083158336833263458e-01
1.000000000000000000e+00,2.084033613445378241e-01
1.000000000000000000e+00,2.084909625893232588e-01
1.000000000000000000e+00,2.085786375105130319e-01
1.000000000000000000e+00,2.086663862010938175e-01
1.000000000000000000e+00,2.087542087542087477e-01
1.000000000000000000e+00,2.088421052631578845e-01
1.000000000000000000e+00,2.089300758213984699e-01
1.000000000000000000e+00,2.090181205225453143e-01
1.000000000000000000e+00,2.091062394603709906e-01
1.000000000000000000e+00,2.091944327288064176e-01
1.000000000000000000e+00,2.092827004219409148e-01
1.000000000000000000e+00,2.093710426340227859e-01
1.000000000000000000e+00,2.094594594594594572e-01
1.000000000000000000e+00,2.095479509928179218e-01
1.000000000000000000e+00,2.096365173288250172e-01
