recall,precision
1.000000000000000000e+00,1.848537005163511104e-01
1.000000000000000000e+00,1.849173553719008212e-01
1.000000000000000000e+00,1.849810540819841476e-01
1.000000000000000000e+00,1.850447966919366027e-01
1.000000000000000000e+00,1.851085832471561499e-01
1.000000000000000000e+00,1.851724137931034520e-01
1.000000000000000000e+00,1.852362883753018163e-01
1.000000000000000000e+00,1.853002070393374723e-01
1.000000000000000000e+00,1.853641698308595154e-01
1.000000000000000000e+00,1.854281767955801019e-01
1.000000000000000000e+00,1.854922279792746154e-01
1.000000000000000000e+00,1.855563234277816109e-01
1.000000000000000000e+00,1.856204631870031208e-01
1.000000000000000000e+00,1.856846473029045708e-01
1.000000000000000000e+00,1.857488758215150582e-01
1.000000000000000000e+00,1.858131487889273237e-01
1.000000000000000000e+00,1.858774662512980291e-01
1.000000000000000000e+00,1.859418282548476464e-01
1.000000000000000000e+00,1.860062348458607628e-01
1.000000000000000000e+00,1.860706860706860810e-01
1.000000000000000000e+00,1.861351819757365578e-01
1.000000000000000000e+00,1.861997226074895984e-01
1.000000000000000000e+00,1.862643080124870010e-01
1.000000000000000000e+00,1.863289382373351788e-01
1.000000000000000000e+00,1.863936133287052987e-01
1.000000000000000000e+00,1.864583333333333370e-01
1.000000000000000000e+00,1.865230982980201346e-01
1.000000000000000000e+00,1.865879082696316749e-01
1.000000000000000000e+00,1.866527632950990556e-01
1.000000000000000000e+00,1.867176634214186282e-01
1.000000000000000000e+00,1.867826086956521636e-01
1.000000000000000000e+00,1.868475991649269363e-01
1.000000000000000000e+00,1.869126348764357792e-01
1.000000000000000000e+00,1.869777158774373338e-01
1.000000000000000000e+00,1.870428422152560222e-01
1.000000000000000000e+00,1.871080139372822415e-01
1.000000000000000000e+00,1.871732310909724750e-01
1.000000000000000000e+00,1.872384937238493752e-01
1.000000000000000000e+00,1.873038018835019303e-01
1.000000000000000000e+00,1.873691556175854922e-01
1.000000000000000000e+00,1.874345549738219985e-01
1.000000000000000000e+00,1.875000000000000000e-01
1.000000000000000000e+00,1.875654907439748553e-01
1.000000000000000000e+00,1.876310272536687584e-01
1.000000000000000000e+00,1.876966095770709608e-01
1.000000000000000000e+00,1.877622377622377714e-01
1.000000000000000000e+00,1.878279118572927509e-01
1.000000000000000000e+00,1.878936319104268782e-01
1.000000000000000000e+00,1.879593979698984951e-01
1.000000000000000000e+00,1.880252100840336116e-01
1.000000000000000000e+00,1.880910683012259332e-01
1.000000000000000000e+00,1.881569726699369172e-01
1.000000000000000000e+00,1.882229232386961049e-01
1.000000000000000000e+00,1.882889200561009835e-01
1.000000000000000000e+00,1.883549631708172634e-01
1.000000000000000000e+00,1.884210526315789336e-01
1.000000000000000000e+00,1.884871884871884840e-01
1.000000000000000000e+00,1.885533707865168496e-01
1.000000000000000000e+00,1.886195995785036883e-01
1.000000000000000000e+00,1.886858749121574086e-01
1.000000000000000000e+00,1.887521968365553637e-01
1.000000000000000000e+00,1.888185654008438796e-01
1.000000000000000000e+00,1.888849806542384768e-01
1.000000000000000000e+00,1.889514426460239260e-01
1.000000000000000000e+00,1.890179514255543869e-01
1.000000000000000000e+00,1.890845070422535190e-01
1.000000000000000000e+00,1.891511095456146485e-01
1.000000000000000000e+00,1.892177589852008512e-01
1.000000000000000000e+00,1.892844554106450361e-01
1.000000000000000000e+00,1.893511988716502226e-01
1.000000000000000000e+00,1.894179894179894297e-01
1.000000000000000000e+00,1.894848270995060091e-01
1.000000000000000000e+00,1.895517119661136729e-01
1.000000000000000000e+00,1.896186440677966045e-01
1.000000000000000000e+00,1.896856234546096809e-01
1.000000000000000000e+00,1.897526501766784446e-01
1.000000000000000000e+00,1.898197242841993537e-01
1.000000000000000000e+00,1.898868458274398929e-01
1.000000000000000000e+00,1.899540148567386011e-01
1.000000000000000000e+00,1.900212314225053212e-01
1.000000000000000000e+00,1.900884955752212280e-01
1.000000000000000000e+00,1.901558073654391057e-01
1.000000000000000000e+00,1.902231668437832091e-01
1.000000000000000000e+00,1.902905740609496799e-01
1.000000000000000000e+00,1.903580290677064912e-01
1.000000000000000000e+00,1.904255319148936143e-01
1.000000000000000000e+00,1.904930826534232124e-01
1.000000000000000000e+00,1.905606813342796413e-01
1.000000000000000000e+00,1.906283280085196985e-01
1.000000000000000000e+00,1.906960227272727348e-01
1.000000000000000000e+00,1.907637655417406819e-01
1.000000000000000000e+00,1.908315565031983019e-01
1.000000000000000000e+00,1.908993956629932431e-01
1.000000000000000000e+00,1.909672830725462345e-01
1.000000000000000000e+00,1.910352187833511128e-01
1.000000000000000000e+00,1.911032028469751010e-01
1.000000000000000000e+00,1.911712353150587518e-01
1.000000000000000000e+00,1.912393162393162260e-01
1.000000000000000000e+00,1.913074456715354588e-01
1.000000000000000000e+00,1.913756236635780483e-01
1.000000000000000000e+00,1.914438502673796727e-01
1.000000000000000000e+00,1.915121255349500617e-01
1.000000000000000000e+00,1.915804495183731637e-01
1.000000000000000000e+00,1.916488222698072841e-01
1.000000000000000000e+00,1.917172438414851965e-01
1.000000000000000000e+00,1.917857142857142816e-01
1.000000000000000000e+00,1.918542336548767491e-01
1.000000000000000000e+00,1.919228020014295821e-01
1.000000000000000000e+00,1.919914193779048983e-01
1.000000000000000000e+00,1.920600858369098662e-01
1.000000000000000000e+00,1.921288014311270109e-01
1.000000000000000000e+00,1.921975662133142415e-01
1.000000000000000000e+00,1.922663802363050456e-01
1.000000000000000000e+00,1.923352435530086002e-01
1.000000000000000000e+00,1.924041562164098829e-01
1.000000000000000000e+00,1.924731182795698936e-01
1.000000000000000000e+00,1.925421297956256828e-01
1.000000000000000000e+00,1.926111908177905174e-01
1.000000000000000000e+00,1.926803013993541314e-01
1.000000000000000000e+00,1.927494615936826972e-01
1.000000000000000000e+00,1.928186714542190205e-01
1.000000000000000000e+00,1.928879310344827624e-01
1.000000000000000000e+00,1.929572403880704390e-01
1.000000000000000000e+00,1.930265995686556435e-01
1.000000000000000000e+00,1.930960086299892131e-01
1.000000000000000000e+00,1.931654676258992842e-01
1.000000000000000000e+00,1.932349766102914590e-01
1.000000000000000000e+00,1.933045356371490275e-01
1.000000000000000000e+00,1.933741447605329400e-01
1.000000000000000000e+00,1.934438040345821397e-01
1.000000000000000000e+00,1.935135135135135076e-01
1.000000000000000000e+00,1.935832732516221955e-01
1.000000000000000000e+00,1.936530833032816534e-01
1.000000000000000000e+00,1.937229437229437135e-01
1.000000000000000000e+00,1.937928545651389500e-01
1.000000000000000000e+00,1.938628158844765415e-01
1.000000000000000000e+00,1.939328277356446306e-01
1.000000000000000000e+00,1.940028901734104083e-01
1.000000000000000000e+00,1.940730032526201687e-01
1.000000000000000000e+00,1.941431670281995592e-01
1.000000000000000000e+00,1.942133815551537190e-01
1.000000000000000000e+00,1.942836468885673074e-01
1.000000000000000000e+00,1.943539630836047805e-01
1.000000000000000000e+00,1.944243301955105030e-01
1.000000000000000000e+00,1.944947482796088312e-01
1.000000000000000000e+00,1.945652173913043348e-01
1.000000000000000000e+00,1.946357375860819083e-01
1.000000000000000000e+00,1.947063089195068819e-01
1.000000000000000000e+00,1.947769314472252433e-01
1.000000000000000000e+00,1.948476052249637214e-01
1.000000000000000000e+00,1.949183303085299523e-01
1.000000000000000000e+00,1.949891067538126466e-01
1.000000000000000000e+00,1.950599346167816994e-01
1.000000000000000000e+00,1.951308139534883856e-01
1.000000000000000000e+00,1.952017448200654426e-01
1.000000000000000000e+00,1.952727272727272645e-01
1.000000000000000000e+00,1.953437613677700968e-01
1.000000000000000000e+00,1.954148471615720639e-01
1.000000000000000000e+00,1.954859847105933635e-01
1.000000000000000000e+00,1.955571740713765438e-01
1.000000000000000000e+00,1.956284153005464488e-01
1.000000000000000000e+00,1.956997084548104948e-01
1.000000000000000000e+00,1.957710535909588101e-01
1.000000000000000000e+00,1.958424507658643454e-01
1.000000000000000000e+00,1.959139000364830407e-01
1.000000000000000000e+00,1.959854014598540195e-01
1.000000000000000000e+00,1.960569550930996718e-01
1.000000000000000000e+00,1.961285609934258489e-01
1.000000000000000000e+00,1.962002192181220295e-01
1.000000000000000000e+00,1.962719298245614030e-01
1.000000000000000000e+00,1.963436928702010920e-01
1.000000000000000000e+00,1.964155084125822903e-01
1.000000000000000000e+00,1.964873765093304026e-01
1.000000000000000000e+00,1.965592972181552101e-01
1.000000000000000000e+00,1.966312705968509822e-01
1.000000000000000000e+00,1.967032967032966984e-01
1.000000000000000000e+00,1.967753755954562145e-01
1.000000000000000000e+00,1.968475073313782908e-01
1.000000000000000000e+00,1.969196919691969250e-01
1.000000000000000000e+00,1.969919295671313242e-01
1.000000000000000000e+00,1.970642201834862384e-01
1.000000000000000000e+00,1.971365638766519879e-01
1.000000000000000000e+00,1.972089607051046578e-01
1.000000000000000000e+00,1.972814107274063200e-01
1.000000000000000000e+00,1.973539140022050609e-01
1.000000000000000000e+00,1.974264705882352866e-01
1.000000000000000000e+00,1.974990805443177511e-01
1.000000000000000000e+00,1.975717439293598332e-01
1.000000000000000000e+00,1.976444608023555372e-01
1.000000000000000000e+00,1.977172312223858530e-01
1.000000000000000000e+00,1.977900552486187846e-01
1.000000000000000000e+00,1.978629329403095161e-01
1.000000000000000000e+00,1.979358643568005782e-01
1.000000000000000000e+00,1.980088495575221264e-01
1.000000000000000000e+00,1.980818886019918845e-01
1.000000000000000000e+00,1.981549815498155065e-01
1.000000000000000000e+00,1.982281284606866034e-01
1.000000000000000000e+00,1.983013293943869937e-01
1.000000000000000000e+00,1.983745844107868417e-01
1.000000000000000000e+00,1.984478935698447966e-01
1.000000000000000000e+00,1.985212569316081310e-01
1.000000000000000000e+00,1.985946745562130189e-01
1.000000000000000000e+00,1.986681465038845629e-01
1.000000000000000000e+00,1.987416728349370720e-01
1.000000000000000000e+00,1.988152536097741452e-01
1.000000000000000000e+00,1.988888888888888928e-01
1.000000000000000000e+00,1.989625787328640205e-01
1.000000000000000000e+00,1.990363232023721340e-01
1.000000000000000000e+00,1.991101223581757396e-01
1.000000000000000000e+00,1.991839762611276043e-01
1.000000000000000000e+00,1.992578849721706735e-01
1.000000000000000000e+00,1.993318485523385419e-01
1.000000000000000000e+00,1.994058670627552876e-01
1.000000000000000000e+00,1.994799405646359713e-01
1.000000000000000000e+00,1.995540691192864979e-01
1.000000000000000000e+00,1.996282527881040880e-01
1.000000000000000000e+00,1.997024916325771671e-01
1.000000000000000000e+00,1.997767857142857262e-01
1.000000000000000000e+00,1.998511350949013776e-01
1.000000000000000000e+00,1.999255398361876324e-01
1.000000000000000000e+00,2.000000000000000111e-01
1.000000000000000000e+00,2.000745156482861276e-01
1.000000000000000000e+00,2.001490868430861048e-01
1.000000000000000000e+00,2.002237136465324363e-01
1.000000000000000000e+00,2.002983961208504304e-01
1.000000000000000000e+00,2.003731343283582100e-01
1.000000000000000000e+00,2.004479283314669624e-01
1.000000000000000000e+00,2.005227781926811059e-01
1.000000000000000000e+00,2.005976839745984286e-01
1.000000000000000000e+00,2.006726457399103103e-01
1.000000000000000000e+00,2.007476635514018615e-01
1.000000000000000000e+00,2.008227374719521452e-01
1.000000000000000000e+00,2.008978675645342327e-01
1.000000000000000000e+00,2.009730538922155640e-01
1.000000000000000000e+00,2.010482965181580040e-01
1.000000000000000000e+00,2.011235955056179803e-01
1.000000000000000000e+00,2.011989509179467894e-01
1.000000000000000000e+00,2.012743628185907074e-01
1.000000000000000000e+00,2.013498312710911009e-01
1.000000000000000000e+00,2.014253563390847601e-01
1.000000000000000000e+00,2.015009380863039268e-01
1.000000000000000000e+00,2.015765765765765716e-01
1.000000000000000000e+00,2.016522718738265052e-01
1.000000000000000000e+00,2.017280240420736281e-01
1.000000000000000000e+00,2.018038331454340417e-01
1.000000000000000000e+00,2.018796992481202979e-01
1.000000000000000000e+00,2.019556224144415102e-01
1.000000000000000000e+00,2.020316027088036037e-01
1.000000000000000000e+00,2.021076401957094537e-01
1.000000000000000000e+00,2.021837349397590244e-01
1.000000000000000000e+00,2.022598870056497300e-01
1.000000000000000000e+00,2.023360964581763510e-01
1.000000000000000000e+00,2.024123633622314233e-01
1.000000000000000000e+00,2.024886877828054321e-01
1.000000000000000000e+00,2.025650697849867843e-01
1.000000000000000000e+00,2.026415094339622525e-01
1.000000000000000000e+00,2.027180067950169751e-01
1.000000000000000000e+00,2.027945619335347338e-01
1.000000000000000000e+00,2.028711749149981203e-01
1.000000000000000000e+00,2.029478458049886747e-01
1.000000000000000000e+00,2.030245746691871356e-01
1.000000000000000000e+00,2.031013615733736899e-01
1.000000000000000000e+00,2.031782065834279172e-01
1.000000000000000000e+00,2.032551097653292893e-01
1.000000000000000000e+00,2.033320711851571427e-01
1.000000000000000000e+00,2.034090909090909005e-01
1.000000000000000000e+00,2.034861690034103776e-01
1.000000000000000000e+00,2.035633055344958364e-01
1.000000000000000000e+00,2.036405005688282088e-01
1.000000000000000000e+00,2.037177541729893737e-01
1.000000000000000000e+00,2.037950664136622403e-01
1.000000000000000000e+00,2.038724373576309701e-01
1.000000000000000000e+00,2.039498670717812268e-01
1.000000000000000000e+00,2.040273556231003149e-01
1.000000000000000000e+00,2.041049030786773189e-01
1.000000000000000000e+00,2.041825095057034356e-01
1.000000000000000000e+00,2.042601749714720305e-01
1.000000000000000000e+00,2.043378995433789980e-01
1.000000000000000000e+00,2.044156832889227338e-01
1.000000000000000000e+00,2.044935262757044958e-01
1.000000000000000000e+00,2.045714285714285707e-01
1.000000000000000000e+00,2.046493902439024404e-01
1.000000000000000000e+00,2.047274113610369761e-01
1.000000000000000000e+00,2.048054919908466887e-01
1.000000000000000000e+00,2.048836322014498390e-01
1.000000000000000000e+00,2.049618320610687161e-01
1.000000000000000000e+00,2.050400916380297756e-01
1.000000000000000000e+00,2.051184110007639450e-01
1.000000000000000000e+00,2.051967902178066516e-01
1.000000000000000000e+00,2.052752293577981557e-01
1.000000000000000000e+00,2.053537284894837445e-01
1.000000000000000000e+00,2.054322876817138432e-01
1.000000000000000000e+00,2.055109070034443208e-01
1.000000000000000000e+00,2.055895865237366005e-01
1.000000000000000000e+00,2.056683263117579374e-01
1.000000000000000000e+00,2.057471264367816133e-01
1.000000000000000000e+00,2.058259869681870469e-01
1.000000000000000000e+00,2.059049079754601275e-01
1.000000000000000000e+00,2.059838895281933258e-01
1.000000000000000000e+00,2.060629316960859436e-01
1.000000000000000000e+00,2.061420345489443362e-01
1.000000000000000000e+00,2.062211981566820229e-01
1.000000000000000000e+00,2.063004225893200205e-01
1.000000000000000000e+00,2.063797079169869264e-01
1.000000000000000000e+00,2.064590542099192516e-01
1.000000000000000000e+00,2.065384615384615319e-01
1.000000000000000000e+00,2.066179299730665775e-01
1.000000000000000000e+00,2.066974595842956119e-01
1.000000000000000000e+00,2.067770504428186329e-01
1.000000000000000000e+00,2.068567026194144953e-01
1.000000000000000000e+00,2.069364161849711059e-01
1.000000000000000000e+00,2.070161912104857282e-01
1.000000000000000000e+00,2.070960277670651772e-01
1.000000000000000000e+00,2.071759259259259300e-01
1.000000000000000000e+00,2.072558857583944314e-01
1.000000000000000000e+00,2.073359073359073435e-01
1.000000000000000000e+00,2.074159907300116013e-01
1.000000000000000000e+00,2.074961360123647736e-01
1.000000000000000000e+00,2.075763432547352016e-01
1.000000000000000000e+00,2.076566125290023324e-01
1.000000000000000000e+00,2.077369439071566626e-01
1.000000000000000000e+00,2.078173374613003221e-01
1.000000000000000000e+00,2.078977932636469350e-01
1.000000000000000000e+00,2.079783113865220634e-01
1.000000000000000000e+00,2.080588919023634298e-01
1.000000000000000000e+00,2.081395348837209169e-01
1.000000000000000000e+00,2.082202404032570675e-01
1.000000000000000000e+00,2.083010085337470840e-01
1.000000000000000000e+00,2.083818393480791620e-01
1.000000000000000000e+00,2.084627329192546563e-01
1.000000000000000000e+00,2.085436893203883590e-01
1.000000000000000000e+00,2.086247086247086380e-01
1.000000000000000000e+00,2.087057909055577143e-01
1.000000000000000000e+00,2.087869362363919123e-01
1.000000000000000000e+00,2.088681446907817985e-01
1.000000000000000000e+00,2.089494163424124584e-01
1.000000000000000000e+00,2.090307512650836919e-01
1.000000000000000000e+00,2.091121495327102897e-01
1.000000000000000000e+00,2.091936112193221731e-01
1.000000000000000000e+00,2.092751363990646984e-01
1.000000000000000000e+00,2.093567251461988243e-01
1.000000000000000000e+00,2.094383775351014165e-01
1.000000000000000000e+00,2.095200936402653036e-01
1.000000000000000000e+00,2.096018735362997765e-01
1.000000000000000000e+00,2.096837172979305053e-01
1.000000000000000000e+00,2.097656250000000111e-01
1.000000000000000000e+00,2.098475967174677492e-01
1.000000000000000000e+00,2.099296325254104700e-01
1.000000000000000000e+00,2.100117324990223022e-01
1.000000000000000000e+00,2.100938967136150304e-01
1.000000000000000000e+00,2.101761252446184003e-01
1.000000000000000000e+00,2.102584181675802577e-01
1.000000000000000000e+00,2.103407755581668537e-01
1.000000000000000000e+00,2.104231974921630111e-01
1.000000000000000000e+00,2.105056840454723743e-01
1.000000000000000000e+00,2.105882352941176594e-01
1.000000000000000000e+00,2.106708513142408756e-01
1.000000000000000000e+00,2.107535321821036034e-01
1.000000000000000000e+00,2.108362779740871606e-01
1.000000000000000000e+00,2.109190887666928527e-01
1.000000000000000000e+00,2.110019646365422497e-01
1.000000000000000000e+00,2.110849056603773533e-01
1.000000000000000000e+00,2.111679119150609574e-01
1.000000000000000000e+00,2.112509834775767037e-01
1.000000000000000000e+00,2.113341204250295258e-01
1.000000000000000000e+00,2.114173228346456768e-01
1.000000000000000000e+00,2.115005907837731458e-01
1.000000000000000000e+00,2.115839243498817968e-01
1.000000000000000000e+00,2.116673236105636458e-01
1.000000000000000000e+00,2.117507886435331110e-01
1.000000000000000000e+00,2.118343195266272072e-01
1.000000000000000000e+00,2.119179163378058506e-01
1.000000000000000000e+00,2.120015791551519979e-01
1.000000000000000000e+00,2.120853080568720350e-01
1.000000000000000000e+00,2.121691031212959433e-01
1.000000000000000000e+00,2.122529644268774662e-01
1.000000000000000000e+00,2.123368920521945535e-01
1.000000000000000000e+00,2.124208860759493611e-01
1.000000000000000000e+00,2.125049465769687507e-01
1.000000000000000000e+00,2.125890736342042620e-01
1.000000000000000000e+00,2.126732673267326679e-01
1.000000000000000000e+00,2.127575277337559467e-01
1.000000000000000000e+00,2.128418549346016708e-01
1.000000000000000000e+00,2.129262490087232285e-01
1.000000000000000000e+00,2.130107100357001293e-01
1.000000000000000000e+00,2.130952380952380876e-01
1.000000000000000000e+00,2.131798332671695217e-01
1.000000000000000000e+00,2.132644956314535267e-01
1.000000000000000000e+00,2.133492252681764012e-01
1.000000000000000000e+00,2.134340222575516754e-01
1.000000000000000000e+00,2.135188866799204721e-01
1.000000000000000000e+00,2.136038186157517837e-01
1.000000000000000000e+00,2.136888181456426672e-01
1.000000000000000000e+00,2.137738853503184655e-01
1.000000000000000000e+00,2.138590203106332244e-01
1.000000000000000000e+00,2.139442231075697198e-01
1.000000000000000000e+00,2.140294938222399301e-01
1.000000000000000000e+00,2.141148325358851745e-01
1.000000000000000000e+00,2.142002393298763352e-01
1.000000000000000000e+00,2.142857142857142738e-01
1.000000000000000000e+00,2.143712574850299424e-01
1.000000000000000000e+00,2.144568690095846608e-01
1.000000000000000000e+00,2.145425489412704778e-01
1.000000000000000000e+00,2.146282973621103096e-01
1.000000000000000000e+00,2.147141143542583008e-01
1.000000000000000000e+00,2.147999999999999909e-01
1.000000000000000000e+00,2.148859543817527029e-01
1.000000000000000000e+00,2.149719775820656542e-01
1.000000000000000000e+00,2.150580696836203454e-01
1.000000000000000000e+00,2.151442307692307820e-01
1.000000000000000000e+00,2.152304609218436970e-01
1.000000000000000000e+00,2.153167602245388834e-01
1.000000000000000000e+00,2.154031287605294720e-01
1.000000000000000000e+00,2.154895666131621257e-01
1.000000000000000000e+00,2.155760738659172893e-01
1.000000000000000000e+00,2.156626506024096335e-01
1.000000000000000000e+00,2.157492969063881105e-01
1.000000000000000000e+00,2.158360128617363427e-01
1.000000000000000000e+00,2.159227985524728721e-01
1.000000000000000000e+00,2.160096540627514106e-01
1.000000000000000000e+00,2.160965794768611725e-01
1.000000000000000000e+00,2.161835748792270417e-01
1.000000000000000000e+00,2.162706403544099876e-01
1.000000000000000000e+00,2.163577759871071760e-01
1.000000000000000000e+00,2.164449818621523580e-01
1.000000000000000000e+00,2.165322580645161199e-01
1.000000000000000000e+00,2.166196046793061603e-01
1.000000000000000000e+00,2.167070217917675679e-01
1.000000000000000000e+00,2.167945094872830158e-01
1.000000000000000000e+00,2.168820678513731781e-01
1.000000000000000000e+00,2.169696969696969790e-01
1.000000000000000000e+00,2.170573969280517324e-01
1.000000000000000000e+00,2.171451678123736406e-01
1.000000000000000000e+00,2.172330097087378509e-01
1.000000000000000000e+00,2.173209227033589541e-01
1.000000000000000000e+00,2.174089068825910964e-01
1.000000000000000000e+00,2.174969623329283119e-01
1.000000000000000000e+00,2.175850891410048560e-01
1.000000000000000000e+00,2.176732873935954549e-01
1.000000000000000000e+00,2.177615571776155834e-01
1.000000000000000000e+00,2.178498985801217147e-01
1.000000000000000000e+00,2.179383116883116811e-01
1.000000000000000000e+00,2.180267965895249793e-01
1.000000000000000000e+00,2.181153533712428816e-01
1.000000000000000000e+00,2.182039821210889907e-01
1.000000000000000000e+00,2.182926829268292679e-01
1.000000000000000000e+00,2.183814558763725044e-01
1.000000000000000000e+00,2.184703010577705440e-01
1.000000000000000000e+00,2.185592185592185599e-01
1.000000000000000000e+00,2.186482084690553884e-01
1.000000000000000000e+00,2.187372708757637507e-01
1.000000000000000000e+00,2.188264058679706692e-01
1.000000000000000000e+00,2.189156135344476062e-01
1.000000000000000000e+00,2.190048939641109360e-01
1.000000000000000000e+00,2.190942472460220281e-01
1.000000000000000000e+00,2.191836734693877464e-01
1.000000000000000000e+00,2.192731727235606443e-01
1.000000000000000000e+00,2.193627450980392135e-01
1.000000000000000000e+00,2.194523906824683290e-01
1.000000000000000000e+00,2.195421095666394151e-01
1.000000000000000000e+00,2.196319018404908063e-01
1.000000000000000000e+00,2.197217675941080250e-01
1.000000000000000000e+00,2.198117069177241145e-01
1.000000000000000000e+00,2.199017199017198887e-01
1.000000000000000000e+00,2.199918066366243208e-01
1.000000000000000000e+00,2.200819672131147653e-01
1.000000000000000000e+00,2.201722017220172078e-01
1.000000000000000000e+00,2.202625102543068203e-01
1.000000000000000000e+00,2.203528929011079329e-01
1.000000000000000000e+00,2.204433497536945896e-01
1.000000000000000000e+00,2.205338809034907699e-01
1.000000000000000000e+00,2.206244864420706664e-01
1.000000000000000000e+00,2.207151664611590736e-01
1.000000000000000000e+00,2.208059210526315819e-01
1.000000000000000000e+00,2.208967503085150219e-01
1.000000000000000000e+00,2.209876543209876587e-01
1.000000000000000000e+00,2.210786331823795803e-01
1.000000000000000000e+00,2.211696869851729752e-01
1.000000000000000000e+00,2.212608158220024657e-01
1.000000000000000000e+00,2.213520197856554128e-01
1.000000000000000000e+00,2.214432989690721665e-01
1.000000000000000000e+00,2.215346534653465371e-01
1.000000000000000000e+00,2.216260833677259623e-01
1.000000000000000000e+00,2.217175887696118952e-01
1.000000000000000000e+00,2.218091697645601101e-01
1.000000000000000000e+00,2.219008264462809799e-01
1.000000000000000000e+00,2.219925589086399476e-01
1.000000000000000000e+00,2.220843672456575546e-01
1.000000000000000000e+00,2.221762515515101344e-01
1.000000000000000000e+00,2.222682119205298124e-01
1.000000000000000000e+00,2.223602484472049778e-01
1.000000000000000000e+00,2.224523612261806171e-01
1.000000000000000000e+00,2.225445503522585911e-01
1.000000000000000000e+00,2.226368159203980235e-01
1.000000000000000000e+00,2.227291580257154680e-01
1.000000000000000000e+00,2.228215767634854905e-01
1.000000000000000000e+00,2.229140722291407251e-01
1.000000000000000000e+00,2.230066445182724288e-01
1.000000000000000000e+00,2.230992937266306486e-01
1.000000000000000000e+00,2.231920199501246926e-01
1.000000000000000000e+00,2.232848232848232972e-01
1.000000000000000000e+00,2.233777038269550708e-01
1.000000000000000000e+00,2.234706616729088546e-01
1.000000000000000000e+00,2.235636969192339729e-01
1.000000000000000000e+00,2.236568096626405655e-01
1.000000000000000000e+00,2.237500000000000044e-01
1.000000000000000000e+00,2.238432680283451437e-01
1.000000000000000000e+00,2.239366138448707355e-01
1.000000000000000000e+00,2.240300375469336802e-01
1.000000000000000000e+00,2.241235392320534148e-01
1.000000000000000000e+00,2.242171189979123291e-01
1.000000000000000000e+00,2.243107769423558773e-01
1.000000000000000000e+00,2.244045131633932433e-01
1.000000000000000000e+00,2.244983277591973136e-01
1.000000000000000000e+00,2.245922208281053989e-01
1.000000000000000000e+00,2.246861924686192336e-01
1.000000000000000000e+00,2.247802427794056146e-01
1.000000000000000000e+00,2.248743718592964846e-01
1.000000000000000000e+00,2.249685798072894871e-01
1.000000000000000000e+00,2.250628667225481883e-01
1.000000000000000000e+00,2.251572327044025212e-01
1.000000000000000000e+00,2.252516778523489804e-01
1.000000000000000000e+00,2.253462022660512043e-01
1.000000000000000000e+00,2.254408060453400586e-01
1.000000000000000000e+00,2.255354892902141917e-01
1.000000000000000000e+00,2.256302521008403394e-01
1.000000000000000000e+00,2.257250945775536033e-01
1.000000000000000000e+00,2.258200168208578662e-01
1.000000000000000000e+00,2.259150189314261536e-01
1.000000000000000000e+00,2.260101010101010222e-01
1.000000000000000000e+00,2.261052631578947258e-01
1.000000000000000000e+00,2.262005054759898826e-01
1.000000000000000000e+00,2.262958280657395571e-01
1.000000000000000000e+00,2.263912310286677887e-01
1.000000000000000000e+00,2.264867144664698406e-01
1.000000000000000000e+00,2.265822784810126445e-01
1.000000000000000000e+00,2.266779231743351608e-01
1.000000000000000000e+00,2.267736486486486569e-01
1.000000000000000000e+00,2.268694550063371229e-01
1.000000000000000000e+00,2.269653423499577438e-01
