fpr,tpr
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.862197392923649894e-03
0.000000000000000000e+00,4.227188081936685271e-01
0.000000000000000000e+00,4.264432029795158230e-01
0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
