recall,precision
9.943609022556391119e-01,1.875221552640907452e-01
9.943609022556391119e-01,1.875886524822694967e-01
9.943609022556391119e-01,1.876551968783256585e-01
9.943609022556391119e-01,1.877217885024840272e-01
9.943609022556391119e-01,1.877884274050408142e-01
9.943609022556391119e-01,1.878551136363636465e-01
9.943609022556391119e-01,1.879218472468916490e-01
9.943609022556391119e-01,1.879886282871357506e-01
9.943609022556391119e-01,1.880554568076786282e-01
9.943609022556391119e-01,1.881223328591749566e-01
9.943609022556391119e-01,1.881892564923514644e-01
9.943609022556391119e-01,1.882562277580071275e-01
9.943609022556391119e-01,1.883232467070131699e-01
9.943609022556391119e-01,1.883903133903133964e-01
9.943609022556391119e-01,1.884574278589241092e-01
9.943609022556391119e-01,1.885245901639344135e-01
9.943609022556391119e-01,1.885918003565062451e-01
9.943609022556391119e-01,1.886590584878744536e-01
9.943609022556391119e-01,1.887263646093471359e-01
9.943609022556391119e-01,1.887937187723054966e-01
9.943609022556391119e-01,1.888611210282042097e-01
9.943609022556391119e-01,1.889285714285714179e-01
9.943609022556391119e-01,1.889960700250089276e-01
9.943609022556391119e-01,1.890636168691922914e-01
9.943609022556391119e-01,1.891312120128709195e-01
9.943609022556391119e-01,1.891988555078683854e-01
9.943609022556391119e-01,1.892665474060822861e-01
9.943609022556391119e-01,1.893342877594846041e-01
9.943609022556391119e-01,1.894020766201217343e-01
9.943609022556391119e-01,1.894699140401146231e-01
9.943609022556391119e-01,1.895378000716589073e-01
9.943609022556391119e-01,1.896057347670250803e-01
9.943609022556391119e-01,1.896737181785586313e-01
9.943609022556391119e-01,1.897417503586800447e-01
9.943609022556391119e-01,1.898098313598851894e-01
9.943609022556391119e-01,1.898779612347451518e-01
9.943609022556391119e-01,1.899461400359066521e-01
9.943609022556391119e-01,1.900143678160919614e-01
9.943609022556391119e-01,1.900826446280991788e-01
9.943609022556391119e-01,1.901509705248022875e-01
9.943609022556391119e-01,1.902193455591513760e-01
9.943609022556391119e-01,1.902877697841726667e-01
9.943609022556391119e-01,1.903562432529686821e-01
9.943609022556391119e-01,1.904247660187184943e-01
9.943609022556391119e-01,1.904933381346776977e-01
9.943609022556391119e-01,1.905619596541786864e-01
9.943609022556391119e-01,1.906306306306306264e-01
9.943609022556391119e-01,1.906993511175198164e-01
9.943609022556391119e-01,1.907681211684096600e-01
9.943609022556391119e-01,1.908369408369408327e-01
9.943609022556391119e-01,1.909058101768314752e-01
9.943609022556391119e-01,1.909747292418772502e-01
9.943609022556391119e-01,1.910436980859516187e-01
9.943609022556391119e-01,1.911127167630057855e-01
9.943609022556391119e-01,1.911817853270690315e-01
9.943609022556391119e-01,1.912509038322487420e-01
9.943609022556391119e-01,1.913200723327305730e-01
9.943609022556391119e-01,1.913892908827785899e-01
9.943609022556391119e-01,1.914585595367354343e-01
9.943609022556391119e-01,1.915278783490224346e-01
9.943609022556391119e-01,1.915972473741398008e-01
9.943609022556391119e-01,1.916666666666666796e-01
9.943609022556391119e-01,1.917361362812613212e-01
9.943609022556391119e-01,1.918056562726613568e-01
9.943609022556391119e-01,1.918752266956837149e-01
9.943609022556391119e-01,1.919448476052249553e-01
9.943609022556391119e-01,1.920145190562613513e-01
9.943609022556391119e-01,1.920842411038489461e-01
9.943609022556391119e-01,1.921540138031238576e-01
9.943609022556391119e-01,1.922238372093023340e-01
9.943609022556391119e-01,1.922937113776808371e-01
9.943609022556391119e-01,1.923636363636363755e-01
9.943609022556391119e-01,1.924336122226264212e-01
9.943609022556391119e-01,1.925036390101892148e-01
9.943609022556391119e-01,1.925737167819439322e-01
9.943609022556391119e-01,1.926438455935906846e-01
9.943609022556391119e-01,1.927140255009107406e-01
9.943609022556391119e-01,1.927842565597667757e-01
9.943609022556391119e-01,1.928545388261028171e-01
9.943609022556391119e-01,1.929248723559445766e-01
9.943609022556391119e-01,1.929952572053994786e-01
9.943609022556391119e-01,1.930656934306569372e-01
9.943609022556391119e-01,1.931361810879883290e-01
9.943609022556391119e-01,1.932067202337472700e-01
9.943609022556391119e-01,1.932773109243697551e-01
9.943609022556391119e-01,1.933479532163742687e-01
9.943609022556391119e-01,1.934186471663619789e-01
9.943609022556391119e-01,1.934893928310168210e-01
9.943609022556391119e-01,1.935601902671057473e-01
9.943609022556391119e-01,1.936310395314787824e-01
9.943609022556391119e-01,1.937019406810692179e-01
9.943609022556391119e-01,1.937728937728937784e-01
9.943609022556391119e-01,1.938438988640527605e-01
9.943609022556391119e-01,1.939149560117301996e-01
9.943609022556391119e-01,1.939860652731939805e-01
9.943609022556391119e-01,1.940572267057960321e-01
9.943609022556391119e-01,1.941284403669724656e-01
9.943609022556391119e-01,1.941997063142437696e-01
9.943609022556391119e-01,1.942710246052148371e-01
9.943609022556391119e-01,1.943423952975752989e-01
9.943609022556391119e-01,1.944138184490996069e-01
9.943609022556391119e-01,1.944852941176470618e-01
9.943609022556391119e-01,1.945568223611622016e-01
9.943609022556391119e-01,1.946284032376747741e-01
9.943609022556391119e-01,1.947000368052999586e-01
9.943609022556391119e-01,1.947717231222385881e-01
9.943609022556391119e-01,1.948434622467771771e-01
9.943609022556391119e-01,1.949152542372881436e-01
9.943609022556391119e-01,1.949870991522300034e-01
9.943609022556391119e-01,1.950589970501474812e-01
9.943609022556391119e-01,1.951309479896717047e-01
9.943609022556391119e-01,1.952029520295202880e-01
9.943609022556391119e-01,1.952750092284976091e-01
9.943609022556391119e-01,1.953471196454948378e-01
9.943609022556391119e-01,1.954192833394902129e-01
9.943609022556391119e-01,1.954915003695491538e-01
9.943609022556391119e-01,1.955637707948243986e-01
9.943609022556391119e-01,1.956360946745562268e-01
9.943609022556391119e-01,1.957084720680725143e-01
9.943609022556391119e-01,1.957809030347890389e-01
9.943609022556391119e-01,1.958533876342095637e-01
9.943609022556391119e-01,1.959259259259259200e-01
9.943609022556391119e-01,1.959985179696183688e-01
9.943609022556391119e-01,1.960711638250555999e-01
9.943609022556391119e-01,1.961438635520949270e-01
9.943609022556391119e-01,1.962166172106824813e-01
9.943609022556391119e-01,1.962894248608534342e-01
9.943609022556391119e-01,1.963622865627319969e-01
9.943609022556391119e-01,1.964352023765317534e-01
9.943609022556391119e-01,1.965081723625557164e-01
9.943609022556391119e-01,1.965811965811965767e-01
9.943609022556391119e-01,1.966542750929368144e-01
9.943609022556391119e-01,1.967274079583488378e-01
9.943609022556391119e-01,1.968005952380952328e-01
9.943609022556391119e-01,1.968738369929289300e-01
9.943609022556391119e-01,1.969471332836932320e-01
9.943609022556391119e-01,1.970204841713221466e-01
9.943609022556391119e-01,1.970938897168405257e-01
9.943609022556391119e-01,1.971673499813641484e-01
9.943609022556391119e-01,1.972408650260999152e-01
9.943609022556391119e-01,1.973144349123461261e-01
9.943609022556391119e-01,1.973880597014925353e-01
9.943609022556391119e-01,1.974617394550205185e-01
9.943609022556391119e-01,1.975354742345033499e-01
9.943609022556391119e-01,1.976092641016062856e-01
9.943609022556391119e-01,1.976831091180867028e-01
9.943609022556391119e-01,1.977570093457944045e-01
9.943609022556391119e-01,1.978309648466716475e-01
9.943609022556391119e-01,1.979049756827534479e-01
9.943609022556391119e-01,1.979790419161676640e-01
9.943609022556391119e-01,1.980531636091351633e-01
9.943609022556391119e-01,1.981273408239700440e-01
9.943609022556391119e-01,1.982015736230798020e-01
9.943609022556391119e-01,1.982758620689655249e-01
9.943609022556391119e-01,1.983502062242219754e-01
9.943609022556391119e-01,1.984246061515378967e-01
9.943609022556391119e-01,1.984990619136960677e-01
9.943609022556391119e-01,1.985735735735735807e-01
9.943609022556391119e-01,1.986481411941419528e-01
9.943609022556391119e-01,1.987227648384673195e-01
9.943609022556391119e-01,1.987974445697106296e-01
9.943609022556391119e-01,1.988721804511278113e-01
9.943609022556391119e-01,1.989469725460699390e-01
9.943609022556391119e-01,1.990218209179834552e-01
9.943609022556391119e-01,1.990967256304102262e-01
9.943609022556391119e-01,1.991716867469879582e-01
9.943609022556391119e-01,1.992467043314500863e-01
9.943609022556391119e-01,1.993217784476262189e-01
9.943609022556391119e-01,1.993969091594421372e-01
9.943609022556391119e-01,1.994720965309200733e-01
9.943609022556391119e-01,1.995473406261787930e-01
9.943609022556391119e-01,1.996226415094339568e-01
9.943609022556391119e-01,1.996979992449981200e-01
9.943609022556391119e-01,1.997734138972809548e-01
9.943609022556391119e-01,1.998488855307895828e-01
9.943609022556391119e-01,1.999244142101284927e-01
9.943609022556391119e-01,2.000000000000000111e-01
9.943609022556391119e-01,2.000756429652042478e-01
9.943609022556391119e-01,2.001513431706394286e-01
9.943609022556391119e-01,2.002271006813020338e-01
9.943609022556391119e-01,2.003029155622870205e-01
9.943609022556391119e-01,2.003787878787878785e-01
9.943609022556391119e-01,2.004547176960970178e-01
9.943609022556391119e-01,2.005307050796057700e-01
9.943609022556391119e-01,2.006067500948046922e-01
9.943609022556391119e-01,2.006828528072837625e-01
9.943609022556391119e-01,2.007590132827324347e-01
9.943609022556391119e-01,2.008352315869400273e-01
9.943609022556391119e-01,2.009115077857956677e-01
9.943609022556391119e-01,2.009878419452887643e-01
9.943609022556391119e-01,2.010642341315089232e-01
9.943609022556391119e-01,2.011406844106463920e-01
9.943609022556391119e-01,2.012171928489920048e-01
9.943609022556391119e-01,2.012937595129375978e-01
9.943609022556391119e-01,2.013703844689760103e-01
9.943609022556391119e-01,2.014470677837014445e-01
9.943609022556391119e-01,2.015238095238095217e-01
9.943609022556391119e-01,2.016006097560975596e-01
9.943609022556391119e-01,2.016774685474647388e-01
9.943609022556391119e-01,2.017543859649122695e-01
9.943609022556391119e-01,2.018313620755436966e-01
9.943609022556391119e-01,2.019083969465648720e-01
9.943609022556391119e-01,2.019854906452844545e-01
9.943609022556391119e-01,2.020626432391138261e-01
9.943609022556391119e-01,2.021398547955674529e-01
9.943609022556391119e-01,2.022171253822629966e-01
9.943609022556391119e-01,2.022944550669216190e-01
9.943609022556391119e-01,2.023718439173680106e-01
9.943609022556391119e-01,2.024492920015308062e-01
9.943609022556391119e-01,2.025267993874425854e-01
9.943609022556391119e-01,2.026043661432401499e-01
9.943609022556391119e-01,2.026819923371647458e-01
9.943609022556391119e-01,2.027596780375622854e-01
9.943609022556391119e-01,2.028374233128834303e-01
9.943609022556391119e-01,2.029152282316839251e-01
9.943609022556391119e-01,2.029930928626247078e-01
9.943609022556391119e-01,2.030710172744721598e-01
9.943609022556391119e-01,2.031490015360983004e-01
9.943609022556391119e-01,2.032270457164809807e-01
9.943609022556391119e-01,2.033051498847040783e-01
9.943609022556391119e-01,2.033833141099577191e-01
9.943609022556391119e-01,2.034615384615384714e-01
9.943609022556391119e-01,2.035398230088495686e-01
9.943609022556391119e-01,2.036181678214010748e-01
9.924812030075187419e-01,2.033115132845590978e-01
9.924812030075187419e-01,2.033898305084745894e-01
9.924812030075187419e-01,2.034682080924855585e-01
9.924812030075187419e-01,2.035466461063993870e-01
9.924812030075187419e-01,2.036251446201311210e-01
9.924812030075187419e-01,2.037037037037036924e-01
9.924812030075187419e-01,2.037823234272481687e-01
9.924812030075187419e-01,2.038610038610038644e-01
9.924812030075187419e-01,2.039397450753186458e-01
9.924812030075187419e-01,2.040185471406491535e-01
9.924812030075187419e-01,2.040974101275608854e-01
9.924812030075187419e-01,2.041763341067285298e-01
9.924812030075187419e-01,2.042553191489361597e-01
9.924812030075187419e-01,2.043343653250773995e-01
9.924812030075187419e-01,2.044134727061556467e-01
9.924812030075187419e-01,2.044926413632842666e-01
9.924812030075187419e-01,2.045718713676869527e-01
9.924812030075187419e-01,2.046511627906976716e-01
9.924812030075187419e-01,2.047305157037611345e-01
9.924812030075187419e-01,2.048099301784328807e-01
9.924812030075187419e-01,2.048894062863794996e-01
9.924812030075187419e-01,2.049689440993788803e-01
9.924812030075187419e-01,2.050485436893203783e-01
9.924812030075187419e-01,2.051282051282051211e-01
9.924812030075187419e-01,2.052079284881461463e-01
9.924812030075187419e-01,2.052877138413685965e-01
9.924812030075187419e-01,2.053675612602100242e-01
9.924812030075187419e-01,2.054474708171206143e-01
9.924812030075187419e-01,2.055274425846632946e-01
9.924812030075187419e-01,2.056074766355140138e-01
9.924812030075187419e-01,2.056875730424620186e-01
9.924812030075187419e-01,2.057677318784099652e-01
9.924812030075187419e-01,2.058479532163742798e-01
9.924812030075187419e-01,2.059282371294851866e-01
9.924812030075187419e-01,2.060085836909871237e-01
9.924812030075187419e-01,2.060889929742388826e-01
9.924812030075187419e-01,2.061694650527137740e-01
9.924812030075187419e-01,2.062499999999999889e-01
9.924812030075187419e-01,2.063305978898007098e-01
9.924812030075187419e-01,2.064112587959343326e-01
9.924812030075187419e-01,2.064919827923347717e-01
9.924812030075187419e-01,2.065727699530516548e-01
9.924812030075187419e-01,2.066536203522504889e-01
9.924812030075187419e-01,2.067345340642129936e-01
9.924812030075187419e-01,2.068155111633372401e-01
9.924812030075187419e-01,2.068965517241379282e-01
9.924812030075187419e-01,2.069776558212465811e-01
9.924812030075187419e-01,2.070588235294117674e-01
9.924812030075187419e-01,2.071400549234994060e-01
9.924812030075187419e-01,2.072213500784929330e-01
9.924812030075187419e-01,2.073027090694935237e-01
9.924812030075187419e-01,2.073841319717203424e-01
9.924812030075187419e-01,2.074656188605107920e-01
9.924812030075187419e-01,2.075471698113207641e-01
9.924812030075187419e-01,2.076287848997247221e-01
9.924812030075187419e-01,2.077104642014162006e-01
9.924812030075187419e-01,2.077922077922078059e-01
9.924812030075187419e-01,2.078740157480314932e-01
9.924812030075187419e-01,2.079558881449389551e-01
9.924812030075187419e-01,2.080378250591016498e-01
9.924812030075187419e-01,2.081198265668111891e-01
9.924812030075187419e-01,2.082018927444795053e-01
9.924812030075187419e-01,2.082840236686390456e-01
9.924812030075187419e-01,2.083662194159431602e-01
9.924812030075187419e-01,2.084484800631662138e-01
9.924812030075187419e-01,2.085308056872037796e-01
9.924812030075187419e-01,2.086131963650730836e-01
9.924812030075187419e-01,2.086956521739130321e-01
9.924812030075187419e-01,2.087781731909845728e-01
9.924812030075187419e-01,2.088607594936708889e-01
9.924812030075187419e-01,2.089434111594776489e-01
9.924812030075187419e-01,2.090261282660332565e-01
9.924812030075187419e-01,2.091089108910891003e-01
9.924812030075187419e-01,2.091917591125198039e-01
9.924812030075187419e-01,2.092746730083234197e-01
9.924812030075187419e-01,2.093576526566217344e-01
9.924812030075187419e-01,2.094406981356604636e-01
9.924812030075187419e-01,2.095238095238095288e-01
9.924812030075187419e-01,2.096069868995633079e-01
9.924812030075187419e-01,2.096902303415409119e-01
9.924812030075187419e-01,2.097735399284862967e-01
9.924812030075187419e-01,2.098569157392686790e-01
9.924812030075187419e-01,2.099403578528827030e-01
9.924812030075187419e-01,2.100238663484486901e-01
9.924812030075187419e-01,2.101074413052128886e-01
9.924812030075187419e-01,2.101910828025477795e-01
9.924812030075187419e-01,2.102747909199522147e-01
9.924812030075187419e-01,2.103585657370518058e-01
9.924812030075187419e-01,2.104424073335990353e-01
9.924812030075187419e-01,2.105263157894736725e-01
9.924812030075187419e-01,2.106102911846828851e-01
9.924812030075187419e-01,2.106943335993615440e-01
9.924812030075187419e-01,2.107784431137724457e-01
9.924812030075187419e-01,2.108626198083067005e-01
9.924812030075187419e-01,2.109468637634838162e-01
9.924812030075187419e-01,2.110311750599520308e-01
9.924812030075187419e-01,2.111155537784886183e-01
9.924812030075187419e-01,2.111999999999999988e-01
9.924812030075187419e-01,2.112845138055222116e-01
9.924812030075187419e-01,2.113690952762209696e-01
9.924812030075187419e-01,2.114537444933920762e-01
9.924812030075187419e-01,2.115384615384615363e-01
9.924812030075187419e-01,2.116232464929859725e-01
9.924812030075187419e-01,2.117080994386527637e-01
9.924812030075187419e-01,2.117930204572803787e-01
9.924812030075187419e-01,2.118780096308186256e-01
9.924812030075187419e-01,2.119630670413488460e-01
9.924812030075187419e-01,2.120481927710843317e-01
9.924812030075187419e-01,2.121333869023704355e-01
9.924812030075187419e-01,2.122186495176848764e-01
9.924812030075187419e-01,2.123039806996381285e-01
9.924812030075187419e-01,2.123893805309734484e-01
9.924812030075187419e-01,2.124748490945674029e-01
9.924812030075187419e-01,2.125603864734299520e-01
9.924812030075187419e-01,2.126459927507047820e-01
9.924812030075187419e-01,2.127316680096696111e-01
9.924812030075187419e-01,2.128174123337363832e-01
9.924812030075187419e-01,2.129032258064516014e-01
9.924812030075187419e-01,2.129891085114965776e-01
9.924812030075187419e-01,2.130750605326876546e-01
9.924812030075187419e-01,2.131610819539765944e-01
9.924812030075187419e-01,2.132471728594507177e-01
9.924812030075187419e-01,2.133333333333333470e-01
9.924812030075187419e-01,2.134195634599838354e-01
9.924812030075187419e-01,2.135058633238980930e-01
9.924812030075187419e-01,2.135922330097087263e-01
9.924812030075187419e-01,2.136786726021853433e-01
9.924812030075187419e-01,2.137651821862348311e-01
9.924812030075187419e-01,2.138517618469015780e-01
9.924812030075187419e-01,2.139384116693679172e-01
9.924812030075187419e-01,2.140251317389541830e-01
9.924812030075187419e-01,2.141119221411192097e-01
9.924812030075187419e-01,2.141987829614604433e-01
9.924812030075187419e-01,2.142857142857142738e-01
9.924812030075187419e-01,2.143727161997563968e-01
9.924812030075187419e-01,2.144597887896019517e-01
9.924812030075187419e-01,2.145469321414059383e-01
9.924812030075187419e-01,2.146341463414634110e-01
9.924812030075187419e-01,2.147214314762098397e-01
9.924812030075187419e-01,2.148087876322213319e-01
9.924812030075187419e-01,2.148962148962149099e-01
9.924812030075187419e-01,2.149837133550488721e-01
9.924812030075187419e-01,2.150712830957230148e-01
9.924812030075187419e-01,2.151589242053789652e-01
9.924812030075187419e-01,2.152466367713004591e-01
9.924812030075187419e-01,2.153344208809135352e-01
9.924812030075187419e-01,2.154222766217870344e-01
9.924812030075187419e-01,2.155102040816326558e-01
9.924812030075187419e-01,2.155982033483054283e-01
9.924812030075187419e-01,2.156862745098039325e-01
9.924812030075187419e-01,2.157744176542705228e-01
9.924812030075187419e-01,2.158626328699918273e-01
9.924812030075187419e-01,2.159509202453987753e-01
9.924812030075187419e-01,2.160392798690670968e-01
9.924812030075187419e-01,2.161277118297175726e-01
9.924812030075187419e-01,2.162162162162162282e-01
9.924812030075187419e-01,2.163047931175747507e-01
9.924812030075187419e-01,2.163934426229508212e-01
9.924812030075187419e-01,2.164821648216482264e-01
9.924812030075187419e-01,2.165709598031173022e-01
9.924812030075187419e-01,2.166598276569552672e-01
9.924812030075187419e-01,2.167487684729064168e-01
9.924812030075187419e-01,2.168377823408624283e-01
9.924812030075187419e-01,2.169268693508627777e-01
9.924812030075187419e-01,2.170160295930949335e-01
9.924812030075187419e-01,2.171052631578947456e-01
9.924812030075187419e-01,2.171945701357466119e-01
9.924812030075187419e-01,2.172839506172839497e-01
9.906015037593984829e-01,2.169617126389460637e-01
9.906015037593984829e-01,2.170510708401977018e-01
9.906015037593984829e-01,2.171405026782035341e-01
9.906015037593984829e-01,2.172300082440230817e-01
9.906015037593984829e-01,2.173195876288659678e-01
9.906015037593984829e-01,2.174092409240924173e-01
9.906015037593984829e-01,2.174989682212133679e-01
9.906015037593984829e-01,2.175887696118909975e-01
9.906015037593984829e-01,2.176786451879388629e-01
9.906015037593984829e-01,2.177685950413223159e-01
9.906015037593984829e-01,2.178586192641587538e-01
9.906015037593984829e-01,2.179487179487179516e-01
9.906015037593984829e-01,2.180388911874224234e-01
9.906015037593984829e-01,2.181291390728476720e-01
9.906015037593984829e-01,2.182194616977225776e-01
9.906015037593984829e-01,2.183098591549295642e-01
9.906015037593984829e-01,2.184003315375051824e-01
9.906015037593984829e-01,2.184908789386401373e-01
9.906015037593984829e-01,2.185815014516797883e-01
9.906015037593984829e-01,2.186721991701244816e-01
9.906015037593984829e-01,2.187629721876297173e-01
9.906015037593984829e-01,2.188538205980066487e-01
9.906015037593984829e-01,2.189447444952222765e-01
9.906015037593984829e-01,2.190357439733998379e-01
9.906015037593984829e-01,2.191268191268191390e-01
9.906015037593984829e-01,2.192179700499168049e-01
9.906015037593984829e-01,2.193091968372867240e-01
9.906015037593984829e-01,2.194004995836802696e-01
9.906015037593984829e-01,2.194918783840066612e-01
9.906015037593984829e-01,2.195833333333333248e-01
9.906015037593984829e-01,2.196748645268861988e-01
9.906015037593984829e-01,2.197664720600500388e-01
9.906015037593984829e-01,2.198581560283688063e-01
9.906015037593984829e-01,2.199499165275459189e-01
9.906015037593984829e-01,2.200417536534446661e-01
9.906015037593984829e-01,2.201336675020885425e-01
9.906015037593984829e-01,2.202256581696615256e-01
9.906015037593984829e-01,2.203177257525083532e-01
9.906015037593984829e-01,2.204098703471350784e-01
9.906015037593984829e-01,2.205020920502092086e-01
9.906015037593984829e-01,2.205943909585600660e-01
9.906015037593984829e-01,2.206867671691792321e-01
9.906015037593984829e-01,2.207792207792207695e-01
9.906015037593984829e-01,2.208717518860016660e-01
9.906015037593984829e-01,2.209643605870020844e-01
9.906015037593984829e-01,2.210570469798657789e-01
9.906015037593984829e-01,2.211498111624003449e-01
9.906015037593984829e-01,2.212426532325776629e-01
9.906015037593984829e-01,2.213355732885342320e-01
9.906015037593984829e-01,2.214285714285714191e-01
9.906015037593984829e-01,2.215216477511559590e-01
9.906015037593984829e-01,2.216148023549200929e-01
9.906015037593984829e-01,2.217080353386621794e-01
9.906015037593984829e-01,2.218013468013468048e-01
9.906015037593984829e-01,2.218947368421052557e-01
9.906015037593984829e-01,2.219882055602358795e-01
9.906015037593984829e-01,2.220817530552043895e-01
9.906015037593984829e-01,2.221753794266441706e-01
9.906015037593984829e-01,2.222690847743568066e-01
9.906015037593984829e-01,2.223628691983122463e-01
9.906015037593984829e-01,2.224567327986492205e-01
9.906015037593984829e-01,2.225506756756756854e-01
9.906015037593984829e-01,2.226446979298690454e-01
9.906015037593984829e-01,2.227387996618765964e-01
